State,District,Median,Max,Yield_Class
Andhra Pradesh,Anantapur,0.6599999999999999,1.52,Low
Andhra Pradesh,Chittoor,0.4449999999999999,1.4,Low
Andhra Pradesh,Guntur,1.3,1.67,Low
Andhra Pradesh,Kurnool,0.69,2.31,Low
Andhra Pradesh,Palnadu,1.2,1.2,Low
Andhra Pradesh,Prakasam,0.92,2.0,Low
Andhra Pradesh,Vizianagaram,1.0,1.0,Low
Andhra Pradesh,West Godavari,1.1,1.5,Low
Andhra Pradesh,Y.s.r.,0.73,2.0,Low
Arunachal Pradesh,Anjaw,1.6,2.15,Medium
Arunachal Pradesh,Changlang,2.05,2.3,Medium
Arunachal Pradesh,Dibang Valley,1.5699999999999998,1.67,Medium
Arunachal Pradesh,East Kameng,2.3,3.27,Medium
Arunachal Pradesh,East Siang,2.1,3.47,Medium
Arunachal Pradesh,Kurung Kumey,1.07,1.07,Low
Arunachal Pradesh,Lohit,1.79,2.13,Medium
Arunachal Pradesh,Lower Dibang Valley,1.55,2.02,Medium
Arunachal Pradesh,Lower Siang,2.65,2.65,High
Arunachal Pradesh,Lower Subansiri,1.21,2.0,Low
Arunachal Pradesh,Namsai,2.09,2.1,Medium
Arunachal Pradesh,Pakke Kessang,2.36,2.36,Medium
Arunachal Pradesh,Papum Pare,1.9,2.57,Medium
Arunachal Pradesh,Tawang,1.55,1.78,Medium
Arunachal Pradesh,Tirap,1.58,3.37,Medium
Arunachal Pradesh,Upper Siang,1.7,1.7,Medium
Arunachal Pradesh,Upper Subansiri,1.17,1.5,Low
Arunachal Pradesh,West Kameng,1.19,1.7,Low
Arunachal Pradesh,West Siang,1.255,1.47,Low
Assam,Baksa,1.47,2.14,Medium
Assam,Barpeta,1.27,1.52,Low
Assam,Biswanath,1.26,1.3,Low
Assam,Bongaigaon,1.23,1.44,Low
Assam,Cachar,1.22,1.41,Low
Assam,Charaideo,1.28,1.28,Low
Assam,Chirang,1.355,1.7,Low
Assam,Darrang,1.21,1.79,Low
Assam,Dhemaji,0.99,1.37,Low
Assam,Dhubri,1.33,1.65,Low
Assam,Dibrugarh,1.25,1.5,Low
Assam,Dima Hasao,1.13,1.28,Low
Assam,Goalpara,1.43,1.97,Low
Assam,Golaghat,0.95,1.4,Low
