State,District,Median,Max,Yield_Class
Haryana,Rewari,27.775,33.33,High
Haryana,Sonipat,20.0,23.81,High
Karnataka,Bagalkote,8.23,20.0,Medium
Karnataka,Ballari,16.75,19.0,High
Karnataka,Belagavi,11.61,20.59,High
Karnataka,Bengaluru Rural,12.5,21.1,High
Karnataka,Bengaluru Urban,15.83,20.0,High
Karnataka,Bidar,16.25,20.0,High
Karnataka,Chamarajanagara,19.25,20.0,High
Karnataka,Chikkaballapura,14.67,20.0,High
Karnataka,Chikkamagaluru,8.82,20.0,Medium
Karnataka,Chitradurga,17.8,20.0,High
Karnataka,Dakshina Kannada,6.380000000000001,20.0,Medium
Karnataka,Davangere,15.0,15.5,High
Karnataka,Dharwad,14.5,20.0,High
Karnataka,Gadag,11.75,20.0,High
Karnataka,Hassan,11.84,16.96,High
Karnataka,Haveri,16.0,19.33,High
Karnataka,Kalaburagi,6.66,20.0,Medium
Karnataka,Kodagu,12.285,16.96,High
Karnataka,Kolar,18.14,19.5,High
Karnataka,Koppal,19.0,20.0,High
Karnataka,Mandya,13.21,19.92,High
Karnataka,Mysuru,14.5,20.27,High
Karnataka,Raichur,14.25,20.0,High
Karnataka,Ramanagara,13.735,19.96,High
Karnataka,Shivamogga,14.6,17.5,High
Karnataka,Tumakuru,11.875,20.0,High
Karnataka,Udupi,6.71,19.94,Medium
Karnataka,Uttara Kannada,12.5,19.92,High
Karnataka,Vijayapura,8.29,20.0,Medium
Karnataka,Yadgir,14.5,19.2,High
Kerala,Alappuzha,11.0,12.0,High
Kerala,Ernakulam,11.5,12.0,High
Kerala,Idukki,21.67,27.0,High
Kerala,Kannur,11.05,11.38,High
Kerala,Kasaragod,18.66,29.0,High
Kerala,Kollam,11.0,11.0,High
Kerala,Kottayam,8.0,11.0,Medium
Kerala,Kozhikode,15.1,16.07,High
Kerala,Malappuram,11.51,12.25,High
Kerala,Palakkad,14.51,17.0,High
Kerala,Pathanamthitta,12.0,12.0,High
Kerala,Thiruvananthapuram,11.31,11.38,High
Kerala,Thrissur,7.0,11.0,Medium
Kerala,Wayanad,15.25,16.0,High
Madhya Pradesh,Agar Malwa,12.36,14.95,High
Madhya Pradesh,Alirajpur,6.33,16.12,Medium
Madhya Pradesh,Anuppur,5.825,25.0,Medium
Madhya Pradesh,Ashoknagar,6.0,13.75,Medium
Madhya Pradesh,Balaghat,6.58,21.31,Medium
Madhya Pradesh,Barwani,4.535,15.51,Medium
Madhya Pradesh,Betul,6.36,8.51,Medium
Madhya Pradesh,Bhind,4.76,6.2,Medium
Madhya Pradesh,Bhopal,5.5,8.5,Medium
Madhya Pradesh,Burhanpur,5.0,5.5,Medium
Madhya Pradesh,Chhatarpur,5.355,12.5,Medium
Madhya Pradesh,Chhindwara,6.11,25.0,Medium
Madhya Pradesh,Damoh,5.9,7.2,Medium
Madhya Pradesh,Datia,5.96,15.0,Medium
Madhya Pradesh,Dewas,8.45,29.88,Medium
Madhya Pradesh,Dhar,7.58,18.62,Medium
Madhya Pradesh,Dindori,3.38,5.63,Low
Madhya Pradesh,East Nimar,5.050000000000001,18.24,Medium
Madhya Pradesh,Guna,6.07,25.0,Medium
Madhya Pradesh,Gwalior,6.38,22.0,Medium
Madhya Pradesh,Harda,3.76,5.28,Low
Madhya Pradesh,Indore,6.67,22.0,Medium
Madhya Pradesh,Jabalpur,8.08,10.1,Medium
Madhya Pradesh,Jhabua,5.31,8.94,Medium
Madhya Pradesh,Katni,4.82,10.34,Medium
Madhya Pradesh,Khargone,4.91,6.18,Medium
Madhya Pradesh,Mandla,4.8,17.73,Medium
Madhya Pradesh,Mandsaur,7.805,18.0,Medium
Madhya Pradesh,Morena,6.23,21.71,Medium
Madhya Pradesh,Narmadapuram,5.335,12.01,Medium
Madhya Pradesh,Narsinghpur,8.934999999999999,13.6,Medium
Madhya Pradesh,Neemuch,8.0,12.8,Medium
Madhya Pradesh,Panna,4.43,8.81,Medium
Madhya Pradesh,Raisen,5.41,6.47,Medium
Madhya Pradesh,Rajgarh,6.82,26.2,Medium
Madhya Pradesh,Ratlam,7.425000000000001,9.44,Medium
Madhya Pradesh,Rewa,5.38,6.6,Medium
Madhya Pradesh,Sagar,5.0,30.0,Medium
Madhya Pradesh,Satna,5.45,6.84,Medium
Madhya Pradesh,Sehore,7.17,30.0,Medium
Madhya Pradesh,Seoni,6.33,18.72,Medium
Madhya Pradesh,Shahdol,4.97,16.12,Medium
Madhya Pradesh,Shajapur,6.705,7.44,Medium
Madhya Pradesh,Sheopur,4.5,4.5,Medium
Madhya Pradesh,Shivpuri,6.125,20.0,Medium
Madhya Pradesh,Sidhi,5.76,7.15,Medium
Madhya Pradesh,Singrauli,7.05,17.25,Medium
Madhya Pradesh,Tikamgarh,6.01,15.0,Medium
Madhya Pradesh,Ujjain,7.34,18.6,Medium
