State,District,Median,Max,Yield_Class
A & N Islands,Nicobars,1.3,3.0,Medium
A & N Islands,North And Middle Andaman,3.52,21.23,High
A & N Islands,South Andamans,2.46,21.71,High
Andhra Pradesh,Alluri Sitharama Raju,3.7,3.7,High
Andhra Pradesh,Anakapalli,6.25,6.25,High
Andhra Pradesh,Anantapur,2.69,4.55,High
Andhra Pradesh,Annamayya,3.39,3.39,High
Andhra Pradesh,Bapatla,8.14,8.14,High
Andhra Pradesh,Chittoor,2.14,4.35,High
Andhra Pradesh,East Godavari,3.77,6.15,High
Andhra Pradesh,Eluru,4.07,4.07,High
Andhra Pradesh,Guntur,4.9,8.35,High
Andhra Pradesh,Kakinada,6.12,6.12,High
Andhra Pradesh,Krishna,3.67,7.43,High
Andhra Pradesh,Kurnool,2.85,5.75,High
Andhra Pradesh,Nandyal,6.0,6.0,High
Andhra Pradesh,Ntr,7.25,7.25,High
Andhra Pradesh,Palnadu,6.09,6.09,High
Andhra Pradesh,Parvathipuram Manyam,6.21,6.21,High
Andhra Pradesh,Prakasam,3.33,4.68,High
Andhra Pradesh,Spsr Nellore,4.26,8.57,High
Andhra Pradesh,Sri Sathya Sai,0.83,0.83,Medium
Andhra Pradesh,Srikakulam,3.54,5.84,High
Andhra Pradesh,Tirupati,5.04,5.04,High
Andhra Pradesh,Visakhapatanam,2.12,6.29,High
Andhra Pradesh,Vizianagaram,1.88,3.41,Medium
Andhra Pradesh,West Godavari,2.17,3.86,High
Andhra Pradesh,Y.s.r.,3.0,7.72,High
Arunachal Pradesh,Anjaw,3.07,14.27,High
Arunachal Pradesh,Changlang,1.56,3.5,Medium
Arunachal Pradesh,Dibang Valley,2.0,4.0,High
Arunachal Pradesh,East Kameng,1.6,3.21,Medium
Arunachal Pradesh,East Siang,1.15,3.15,Medium
Arunachal Pradesh,Kamle,2.76,2.92,High
Arunachal Pradesh,Kra Daadi,2.165,2.31,High
Arunachal Pradesh,Kurung Kumey,1.99,2.61,High
Arunachal Pradesh,Leparada,3.25,3.6,High
Arunachal Pradesh,Lohit,2.06,3.25,High
Arunachal Pradesh,Longding,3.35,8.1,High
Arunachal Pradesh,Lower Dibang Valley,1.47,3.02,Medium
Arunachal Pradesh,Lower Siang,2.9,3.02,High
Arunachal Pradesh,Lower Subansiri,1.77,3.08,Medium
Arunachal Pradesh,Namsai,2.965,3.14,High
Arunachal Pradesh,Pakke Kessang,3.32,3.54,High
Arunachal Pradesh,Papum Pare,3.29,7.5,High
Arunachal Pradesh,Shi Yomi,2.9450000000000003,3.0,High
Arunachal Pradesh,Siang,3.045,3.21,High
Arunachal Pradesh,Tawang,2.3,2.63,High
Arunachal Pradesh,Tirap,2.835,8.11,High
Arunachal Pradesh,Upper Siang,1.26,6.5,Medium
Arunachal Pradesh,Upper Subansiri,1.77,2.47,Medium
Arunachal Pradesh,West Kameng,3.4,3.88,High
Arunachal Pradesh,West Siang,1.6,3.29,Medium
Assam,Baksa,0.64,0.81,Low
Assam,Barpeta,0.8,1.3,Medium
Assam,Biswanath,0.6,0.6,Low
Assam,Bongaigaon,0.65,0.77,Low
Assam,Cachar,0.64,0.74,Low
Assam,Charaideo,1.48,1.48,Medium
Assam,Chirang,0.865,1.02,Medium
