State,District,Median,Max,Yield_Class
Chhattisgarh,Rajnandgaon,1.0,1.21,Low
Chhattisgarh,Sakti,1.17,1.17,Low
Chhattisgarh,Sarangarh Bilaigarh,1.63,1.63,Medium
Chhattisgarh,Sukma,0.755,1.0,Low
Chhattisgarh,Surajpur,0.94,1.27,Low
Chhattisgarh,Surguja,0.92,1.26,Low
Haryana,Ambala,10.045,19.5,High
Haryana,Bhiwani,10.0,10.0,High
Haryana,Fatehabad,9.69,12.5,High
Haryana,Hisar,10.25,10.5,High
Haryana,Jind,11.5,19.29,High
Haryana,Kaithal,10.75,12.0,High
Haryana,Karnal,14.67,15.4,High
Haryana,Kurukshetra,10.11,14.29,High
Haryana,Palwal,8.45,8.57,High
Haryana,Panchkula,15.38,18.4,High
Haryana,Panipat,12.2,14.8,High
Haryana,Sirsa,0.5,0.5,Low
Haryana,Sonipat,11.43,15.0,High
Haryana,Yamunanagar,11.16,12.77,High
Himachal Pradesh,Bilaspur,0.72,1.63,Low
Himachal Pradesh,Hamirpur,0.53,1.63,Low
Himachal Pradesh,Kangra,0.58,1.64,Low
Himachal Pradesh,Kullu,0.5,0.58,Low
Himachal Pradesh,Mandi,0.53,1.63,Low
Himachal Pradesh,Shimla,0.735,1.6,Low
Himachal Pradesh,Sirmaur,0.54,1.63,Low
Himachal Pradesh,Solan,0.53,1.64,Low
Himachal Pradesh,Una,0.33,1.67,Low
Jammu & Kashmir,Jammu,0.965,1.01,Low
Jammu & Kashmir,Kathua,1.0,1.03,Low
Jammu & Kashmir,Poonch,1.1,1.1,Low
Jammu & Kashmir,Rajouri,1.0,1.0,Low
Jammu & Kashmir,Reasi,1.08,1.1,Low
Jammu & Kashmir,Udhampur,1.015,1.08,Low
Karnataka,Bagalkote,6.68,13.05,High
Karnataka,Ballari,5.18,7.75,High
Karnataka,Belagavi,4.49,8.0,High
Karnataka,Bengaluru Rural,5.335,7.75,High
Karnataka,Bengaluru Urban,6.165,6.54,High
Karnataka,Bidar,4.69,7.78,High
Karnataka,Chamarajanagara,5.25,7.35,High
Karnataka,Chikkaballapura,5.75,6.38,High
Karnataka,Chikkamagaluru,5.18,7.78,High
Karnataka,Chitradurga,5.5,6.33,High
Karnataka,Dakshina Kannada,5.074999999999999,7.78,High
Karnataka,Davangere,5.03,6.5,High
Karnataka,Dharwad,6.0,6.4,High
Karnataka,Gadag,5.25,6.0,High
Karnataka,Hassan,5.17,7.77,High
Karnataka,Haveri,5.1,6.38,High
Karnataka,Kalaburagi,2.655,6.43,Medium
Karnataka,Kodagu,5.49,6.33,High
Karnataka,Kolar,6.0,6.5,High
Karnataka,Koppal,5.77,6.42,High
Karnataka,Mandya,5.05,7.78,High
Karnataka,Mysuru,4.84,7.39,High
Karnataka,Raichur,5.17,8.31,High
Karnataka,Ramanagara,5.69,7.8,High
Karnataka,Shivamogga,5.1,9.58,High
Karnataka,Tumakuru,5.0,8.0,High
Karnataka,Udupi,5.05,7.78,High
Karnataka,Uttara Kannada,5.0,8.0,High
Karnataka,Vijayanagar,6.0,6.0,High
Karnataka,Vijayapura,5.0600000000000005,7.75,High
Karnataka,Yadgir,6.09,6.39,High
Kerala,Alappuzha,1.75,3.29,Medium
Kerala,Ernakulam,2.7,3.36,Medium
Kerala,Idukki,3.08,4.39,Medium
Kerala,Kannur,3.35,5.02,Medium
Kerala,Kasaragod,2.43,3.68,Medium
Kerala,Kollam,1.66,2.38,Medium
Kerala,Kottayam,2.51,3.74,Medium
Kerala,Kozhikode,2.57,4.04,Medium
Kerala,Malappuram,1.95,4.12,Medium
Kerala,Palakkad,2.93,3.76,Medium
Kerala,Pathanamthitta,1.92,3.97,Medium
Kerala,Thiruvananthapuram,1.98,2.75,Medium
Kerala,Thrissur,2.09,2.5,Medium
Kerala,Wayanad,2.62,3.56,Medium
Madhya Pradesh,Agar Malwa,20.2,20.2,High
Madhya Pradesh,Alirajpur,1.0,29.32,Low
Madhya Pradesh,Anuppur,1.0,19.75,Low
Madhya Pradesh,Ashoknagar,16.0,16.06,High
Madhya Pradesh,Balaghat,0.86,21.33,Low
Madhya Pradesh,Barwani,1.11,26.5,Low
Madhya Pradesh,Betul,6.23,12.24,High
Madhya Pradesh,Bhind,12.19,43.87,High
Madhya Pradesh,Bhopal,26.0,32.48,High
Madhya Pradesh,Burhanpur,1.0,30.0,Low
Madhya Pradesh,Chhatarpur,0.69,16.03,Low
Madhya Pradesh,Chhindwara,1.0,22.0,Low
Madhya Pradesh,Damoh,1.0,25.0,Low
Madhya Pradesh,Datia,23.0,23.0,High
Madhya Pradesh,Dewas,10.125,19.48,High
Madhya Pradesh,Dhar,0.91,30.85,Low
Madhya Pradesh,Dindori,16.5,16.75,High
Madhya Pradesh,East Nimar,0.835,20.0,Low
Madhya Pradesh,Guna,15.0,15.0,High
Madhya Pradesh,Gwalior,25.0,25.0,High
Madhya Pradesh,Harda,1.21,24.02,Low
Madhya Pradesh,Indore,1.0,30.0,Low
Madhya Pradesh,Jabalpur,1.7,16.51,Medium
Madhya Pradesh,Jhabua,1.0,20.0,Low
Madhya Pradesh,Katni,1.17,22.5,Low
Madhya Pradesh,Khargone,1.0550000000000002,24.3,Low
Madhya Pradesh,Mandla,1.6,29.38,Medium
Madhya Pradesh,Mandsaur,1.0,1.0,Low
Madhya Pradesh,Narmadapuram,1.435,21.0,Medium
Madhya Pradesh,Narsinghpur,1.18,16.48,Low
Madhya Pradesh,Neemuch,1.0,24.0,Low
Madhya Pradesh,Panna,10.0,10.0,High
Madhya Pradesh,Raisen,1.0,20.63,Low
Madhya Pradesh,Rajgarh,1.0,1.0,Low
Madhya Pradesh,Ratlam,1.0,17.88,Low
Madhya Pradesh,Rewa,0.9,14.5,Low
Madhya Pradesh,Sagar,0.83,20.03,Low
Madhya Pradesh,Satna,1.04,13.27,Low
Madhya Pradesh,Sehore,20.0,29.5,High
Madhya Pradesh,Seoni,1.0,15.4,Low
Madhya Pradesh,Shahdol,0.86,17.85,Low
Madhya Pradesh,Shajapur,20.475,20.6,High
Madhya Pradesh,Sheopur,24.0,28.57,High
Madhya Pradesh,Shivpuri,1.0,20.0,Low
Madhya Pradesh,Sidhi,1.0,21.09,Low
Madhya Pradesh,Singrauli,1.96,18.0,Medium
Madhya Pradesh,Tikamgarh,1.27,13.0,Low
Madhya Pradesh,Ujjain,1.55,24.0,Medium
Madhya Pradesh,Umaria,0.8,13.97,Low
Madhya Pradesh,Vidisha,16.91,21.78,High
Manipur,Bishnupur,10.0,12.0,High
Manipur,Chandel,10.88,17.0,High
Manipur,Churachandpur,11.99,23.68,High
Manipur,Imphal East,11.265,12.02,High
Manipur,Imphal West,10.965,12.0,High
Manipur,Senapati,12.005,13.4,High
Manipur,Tamenglong,12.0,15.45,High
Manipur,Thoubal,10.89,12.0,High
Manipur,Ukhrul,10.59,12.71,High
Meghalaya,East Garo Hills,5.55,6.77,High
Meghalaya,East Jaintia Hills,5.81,9.07,High
Meghalaya,East Khasi Hills,5.44,6.4,High
Meghalaya,North Garo Hills,5.56,6.51,High
Meghalaya,Ri Bhoi,7.619999999999999,8.9,High
Meghalaya,South Garo Hills,5.365,7.55,High
Meghalaya,South West Garo Hills,6.4,6.42,High
Meghalaya,South West Khasi Hills,4.52,4.55,High
Meghalaya,West Garo Hills,5.390000000000001,6.11,High
Meghalaya,West Jaintia Hills,6.31,6.47,High
Meghalaya,West Khasi Hills,4.234999999999999,5.53,High
Nagaland,Dimapur,4.404999999999999,4.56,High
Nagaland,Kiphire,3.83,3.83,Medium
Nagaland,Kohima,4.75,5.0,High
Nagaland,Longleng,4.6,4.6,High
Nagaland,Mokokchung,4.25,4.5,High
Nagaland,Mon,4.95,4.95,High
Nagaland,Peren,4.5,4.5,High
Nagaland,Phek,4.33,4.33,High
Nagaland,Tuensang,4.0,4.0,High
Nagaland,Wokha,4.335,4.5,High
Nagaland,Zunheboto,4.0,4.0,High
Odisha,Anugul,2.345,2.53,Medium
Odisha,Balangir,2.16,2.5,Medium
Odisha,Baleshwar,2.38,2.39,Medium
Odisha,Bargarh,2.27,2.3,Medium
Odisha,Bhadrak,2.2350000000000003,2.31,Medium
Odisha,Boudh,2.29,2.55,Medium
Odisha,Cuttack,2.25,2.35,Medium
Odisha,Deogarh,2.31,3.29,Medium
Odisha,Dhenkanal,2.335,3.0,Medium
Odisha,Gajapati,2.38,2.9,Medium
Odisha,Ganjam,2.39,2.4,Medium
Odisha,Jagatsinghapur,2.25,2.26,Medium
Odisha,Jajapur,2.29,2.3,Medium
Odisha,Jharsuguda,2.355,3.17,Medium
Odisha,Kalahandi,2.28,2.32,Medium
Odisha,Kandhamal,2.455,2.5,Medium
Odisha,Kendrapara,2.25,2.27,Medium
Odisha,Kendujhar,2.405,2.43,Medium
Odisha,Khordha,2.0700000000000003,2.55,Medium
Odisha,Koraput,2.4,2.61,Medium
Odisha,Malkangiri,2.21,2.33,Medium
Odisha,Mayurbhanj,2.395,2.81,Medium
Odisha,Nabarangpur,2.1500000000000004,2.43,Medium
Odisha,Nayagarh,2.155,2.48,Medium
Odisha,Nuapada,2.005,2.25,Medium
Odisha,Puri,2.085,3.0,Medium
Odisha,Rayagada,2.125,2.98,Medium
Odisha,Sambalpur,2.44,2.75,Medium
Odisha,Sonepur,2.0700000000000003,3.0,Medium
Odisha,Sundargarh,2.34,2.36,Medium
Puducherry,Pondicherry,2.25,25.0,Medium
Rajasthan,Alwar,1.0,1.0,Low
Rajasthan,Baran,1.0,4.0,Low
Rajasthan,Bharatpur,2.5,2.5,Medium
Rajasthan,Bhilwara,1.93,10.0,Medium
Rajasthan,Bikaner,14.295,20.0,High
Rajasthan,Bundi,3.59,8.89,Medium
Rajasthan,Chittorgarh,2.8,8.25,Medium
Rajasthan,Dholpur,1.0,1.0,Low
Rajasthan,Dungarpur,5.5,6.0,High
Rajasthan,Ganganagar,12.19,23.38,High
Rajasthan,Jhalawar,1.0,1.0,Low
Rajasthan,Karauli,1.0,2.0,Low
Rajasthan,Kota,1.0,25.0,Low
Rajasthan,Nagaur,1.0,1.0,Low
Rajasthan,Rajsamand,2.5,2.5,Medium
Rajasthan,Sawai Madhopur,1.335,2.0,Low
Rajasthan,Sirohi,6.55,6.55,High
Rajasthan,Tonk,2.0,2.0,Medium
Rajasthan,Udaipur,1.93,4.67,Medium
Tamil Nadu,Ariyalur,4.445,5.6,High
Tamil Nadu,Chengalpattu,6.25,7.0,High
Tamil Nadu,Coimbatore,6.04,11.38,High
Tamil Nadu,Cuddalore,4.890000000000001,5.77,High
Tamil Nadu,Dharmapuri,3.465,5.74,Medium
Tamil Nadu,Dindigul,5.035,5.79,High
Tamil Nadu,Erode,5.825,7.54,High
Tamil Nadu,Kallakurichi,3.43,4.2,Medium
Tamil Nadu,Kanchipuram,5.48,6.0,High
Tamil Nadu,Kanniyakumari,5.375,5.75,High
Tamil Nadu,Karur,5.2,12.11,High
Tamil Nadu,Krishnagiri,3.29,7.01,Medium
Tamil Nadu,Madurai,4.955,6.0,High
Tamil Nadu,Mayiladuthurai,4.5,6.0,High
Tamil Nadu,Nagapattinam,5.33,5.67,High
Tamil Nadu,Namakkal,5.545,8.66,High
Tamil Nadu,Perambalur,5.415,7.11,High
Tamil Nadu,Pudukkottai,5.02,5.67,High
Tamil Nadu,Ramanathapuram,5.165,6.0,High
Tamil Nadu,Ranipet,5.16,5.51,High
Tamil Nadu,Salem,3.72,7.78,Medium
Tamil Nadu,Sivaganga,4.835,5.5,High
Tamil Nadu,Tenkasi,5.33,5.33,High
Tamil Nadu,Thanjavur,5.08,5.8,High
Tamil Nadu,The Nilgiris,4.915,6.6,High
Tamil Nadu,Theni,4.585,8.0,High
Tamil Nadu,Thiruvallur,5.0,6.0,High
Tamil Nadu,Thiruvarur,5.07,5.75,High
Tamil Nadu,Tiruchirappalli,5.215,9.76,High
Tamil Nadu,Tirunelveli,5.0,5.8,High
Tamil Nadu,Tirupathur,5.17,5.51,High
Tamil Nadu,Tiruppur,4.755000000000001,6.5,High
Tamil Nadu,Tiruvannamalai,5.415,10.92,High
Tamil Nadu,Tuticorin,4.875,6.0,High
Tamil Nadu,Vellore,5.495,7.99,High
Tamil Nadu,Villupuram,3.365,5.6,Medium
Tamil Nadu,Virudhunagar,5.0,7.0,High
Telangana,Adilabad,5.16,7.8,High
Telangana,Bhadradri Kothagudem,6.98,7.79,High
Telangana,Jagitial,8.69,13.24,High
Telangana,Jangoan,6.97,8.0,High
Telangana,Jayashankar Bhupalapally,6.97,7.8,High
Telangana,Kamareddy,6.97,7.8,High
Telangana,Karimnagar,6.83,9.05,High
Telangana,Khammam,6.05,7.8,High
Telangana,Kumuram Bheem Asifabad,6.97,7.81,High
Telangana,Mahabubabad,6.06,7.49,High
Telangana,Mahabubnagar,5.48,8.0,High
Telangana,Mancherial,6.98,7.79,High
Telangana,Medak,5.03,8.0,High
Telangana,Medchal Malkajgiri,7.0,7.0,High
Telangana,Mulugu,7.35,7.8,High
Telangana,Nagarkurnool,7.5,8.0,High
Telangana,Nalgonda,5.48,8.0,High
Telangana,Nirmal,6.77,7.36,High
Telangana,Nizamabad,6.0,9.44,High
Telangana,Peddapalli,7.35,8.37,High
Telangana,Rajanna Sircilla,7.35,8.38,High
Telangana,Ranga Reddy,5.03,7.86,High
Telangana,Sangareddy,6.42,7.62,High
Telangana,Siddipet,7.33,7.67,High
Telangana,Suryapet,7.0,8.0,High
Telangana,Vikarabad,8.77,13.16,High
Telangana,Warangal,5.01,6.7,High
Telangana,Yadadri Bhuvanagiri,7.165,7.33,High
Uttar Pradesh,Agra,2.0,3.0,Medium
Uttar Pradesh,Aligarh,2.825,4.0,Medium
Uttar Pradesh,Ambedkar Nagar,1.83,3.5,Medium
