State,District,Median,Max,Yield_Class
A & N Islands,Nicobars,0.09,0.11,Low
A & N Islands,North And Middle Andaman,0.6,1.25,Low
A & N Islands,South Andamans,0.52,0.64,Low
Andhra Pradesh,Alluri Sitharama Raju,23.9,23.9,High
Andhra Pradesh,Anakapalli,23.9,23.9,High
Andhra Pradesh,Anantapur,0.56,20.14,Low
Andhra Pradesh,Annamayya,5.2,5.2,Medium
Andhra Pradesh,Chittoor,6.48,14.15,High
Andhra Pradesh,East Godavari,22.995,32.57,High
Andhra Pradesh,Eluru,24.82,24.82,High
Andhra Pradesh,Guntur,21.145,24.29,High
Andhra Pradesh,Kakinada,23.53,23.53,High
Andhra Pradesh,Konaseema,23.9,23.9,High
Andhra Pradesh,Krishna,21.37,25.0,High
Andhra Pradesh,Kurnool,0.47,0.47,Low
Andhra Pradesh,Ntr,23.9,23.9,High
Andhra Pradesh,Parvathipuram Manyam,23.9,23.9,High
Andhra Pradesh,Prakasam,1.24,23.88,Medium
Andhra Pradesh,Spsr Nellore,19.19,23.9,High
Andhra Pradesh,Sri Sathya Sai,5.29,5.29,Medium
Andhra Pradesh,Srikakulam,21.42,25.25,High
Andhra Pradesh,Tirupati,20.89,20.89,High
Andhra Pradesh,Visakhapatanam,19.935,24.27,High
Andhra Pradesh,Vizianagaram,21.54,23.9,High
Andhra Pradesh,West Godavari,22.615,24.47,High
Andhra Pradesh,Y.s.r.,1.72,3.18,Medium
Arunachal Pradesh,Changlang,1.54,1.54,Medium
Arunachal Pradesh,Leparada,1.0,1.0,Medium
Arunachal Pradesh,Lohit,1.26,1.28,Medium
Arunachal Pradesh,Lower Dibang Valley,0.59,0.73,Low
Arunachal Pradesh,Namsai,1.06,1.57,Medium
Arunachal Pradesh,Papum Pare,0.425,0.75,Low
Arunachal Pradesh,Siang,2.05,2.05,Medium
Arunachal Pradesh,Upper Siang,1.32,1.36,Medium
Arunachal Pradesh,West Siang,0.9,1.0,Medium
Goa,North Goa,2.25,2.45,Medium
Goa,South Goa,2.98,3.8,Medium
Gujarat,Ahmadabad,0.42,0.47,Low
Gujarat,Amreli,0.36,0.36,Low
Gujarat,Anand,0.4599999999999999,0.5,Low
Gujarat,Banas Kantha,0.33,0.33,Low
Gujarat,Bharuch,0.365,0.4,Low
Gujarat,Bhavnagar,0.5,0.5,Low
Gujarat,Dang,0.32,0.36,Low
Gujarat,Dohad,0.33,0.33,Low
Gujarat,Jamnagar,0.36,0.39,Low
Gujarat,Junagadh,0.445,0.51,Low
Gujarat,Kachchh,0.33,0.33,Low
Gujarat,Kheda,0.43,0.53,Low
Gujarat,Mahesana,0.58,0.73,Low
Gujarat,Narmada,0.5,0.5,Low
