State,District,Median,Max,Yield_Class
Andhra Pradesh,Alluri Sitharama Raju,2.38,2.38,Medium
Andhra Pradesh,Anakapalli,2.07,2.07,Medium
Andhra Pradesh,Anantapur,1.605,2.25,Medium
Andhra Pradesh,Bapatla,2.61,2.61,High
Andhra Pradesh,Chittoor,1.605,3.0,Medium
Andhra Pradesh,East Godavari,2.8,4.56,High
Andhra Pradesh,Eluru,2.24,2.24,Medium
Andhra Pradesh,Guntur,2.52,3.99,High
Andhra Pradesh,Kakinada,1.93,1.93,Medium
Andhra Pradesh,Konaseema,2.59,2.59,High
Andhra Pradesh,Krishna,2.77,6.24,High
Andhra Pradesh,Kurnool,1.54,3.03,Medium
Andhra Pradesh,Nandyal,1.96,1.96,Medium
Andhra Pradesh,Ntr,2.58,2.58,High
Andhra Pradesh,Palnadu,2.57,2.57,High
Andhra Pradesh,Parvathipuram Manyam,2.59,2.59,High
Andhra Pradesh,Prakasam,1.67,2.33,Medium
Andhra Pradesh,Spsr Nellore,1.19,2.44,Medium
Andhra Pradesh,Sri Sathya Sai,1.85,1.85,Medium
Andhra Pradesh,Srikakulam,2.405,3.5,Medium
Andhra Pradesh,Visakhapatanam,2.75,3.5,High
Andhra Pradesh,Vizianagaram,2.13,3.01,Medium
Andhra Pradesh,West Godavari,1.925,3.18,Medium
Andhra Pradesh,Y.s.r.,1.59,3.24,Medium
Assam,Baksa,0.4,0.5,Low
Assam,Barpeta,0.71,1.0,Low
Assam,Biswanath,0.47,0.5,Low
Assam,Bongaigaon,0.525,1.0,Low
Assam,Cachar,0.67,1.0,Low
Assam,Chirang,0.51,0.78,Low
Assam,Darrang,0.61,1.0,Low
Assam,Dhemaji,0.62,1.0,Low
Assam,Dhubri,0.83,1.0,Low
Assam,Dibrugarh,0.5,0.67,Low
Assam,Dima Hasao,0.78,0.79,Low
Assam,Goalpara,0.47,0.55,Low
Assam,Golaghat,0.69,1.0,Low
Assam,Hailakandi,1.0,1.0,Medium
Assam,Jorhat,0.63,1.0,Low
Assam,Kamrup,0.5,1.0,Low
Assam,Kamrup Metro,0.75,1.0,Low
Assam,Karbi Anglong,0.41,0.96,Low
Assam,Karimganj,0.5,0.63,Low
Assam,Kokrajhar,0.5,0.75,Low
Assam,Lakhimpur,0.61,1.0,Low
Assam,Majuli,0.5,0.5,Low
Assam,Marigaon,0.17,1.0,Low
Assam,Nagaon,0.475,0.67,Low
Assam,Nalbari,1.0,1.0,Medium
Assam,Sivasagar,0.5,1.0,Low
Assam,Sonitpur,0.64,0.78,Low
Assam,Tinsukia,0.5,1.0,Low
Assam,Udalguri,0.55,1.0,Low
Assam,West Karbi Anglong,0.835,1.0,Low
Bihar,Araria,1.5699999999999998,1.89,Medium
Bihar,Begusarai,1.71,2.0,Medium
Bihar,Bhagalpur,1.75,1.92,Medium
Bihar,Darbhanga,1.1,1.77,Medium
Bihar,Gopalganj,1.76,1.9,Medium
Bihar,Jamui,1.25,1.25,Medium
Bihar,Jehanabad,1.625,2.0,Medium
Bihar,Kaimur (Bhabua),1.19,1.19,Medium
Bihar,Katihar,1.73,1.9,Medium
Bihar,Khagaria,2.0,2.0,Medium
Bihar,Kishanganj,1.76,1.9,Medium
Bihar,Madhepura,1.75,1.75,Medium
Bihar,Madhubani,1.14,1.25,Medium
Bihar,Munger,1.8,2.0,Medium
Bihar,Muzaffarpur,1.76,2.29,Medium
Bihar,Purbi Champaran,1.17,2.33,Medium
Bihar,Purnia,1.185,1.88,Medium
Bihar,Samastipur,1.75,1.9,Medium
Bihar,Saran,1.04,1.08,Medium
Bihar,Sheohar,1.76,2.25,Medium
Bihar,Sitamarhi,1.135,1.16,Medium
Bihar,Siwan,1.76,1.9,Medium
Bihar,Supaul,1.0,1.0,Medium
Bihar,Vaishali,1.76,2.29,Medium
Chhattisgarh,Baloda Bazar,1.0,1.0,Medium
Chhattisgarh,Balrampur,1.0,4.0,Medium
Chhattisgarh,Bastar,0.63,1.0,Low
Chhattisgarh,Dantewada,0.63,1.0,Low
Chhattisgarh,Gariyaband,1.0,1.0,Medium
Chhattisgarh,Jashpur,1.0,1.0,Medium
Chhattisgarh,Korea,1.0,1.0,Medium
Chhattisgarh,Raigarh,0.67,0.67,Low
Chhattisgarh,Surajpur,0.5,1.0,Low
Chhattisgarh,Surguja,0.5,1.0,Low
Gujarat,Ahmadabad,1.8,3.49,Medium
Gujarat,Amreli,1.76,1.85,Medium
Gujarat,Anand,1.97,3.28,Medium
Gujarat,Arvalli,1.7,3.48,Medium
Gujarat,Banas Kantha,1.98,3.48,Medium
Gujarat,Bharuch,1.0,1.0,Medium
Gujarat,Bhavnagar,1.5,2.0,Medium
Gujarat,Dohad,2.0,2.0,Medium
Gujarat,Gandhinagar,2.29,3.48,Medium
Gujarat,Jamnagar,1.87,2.0,Medium
Gujarat,Junagadh,1.99,1.99,Medium
Gujarat,Kachchh,1.82,1.82,Medium
Gujarat,Kheda,1.84,2.71,Medium
Gujarat,Mahesana,1.71,3.48,Medium
Gujarat,Mahisagar,2.09,3.49,Medium
Gujarat,Panch Mahals,1.905,2.38,Medium
Gujarat,Patan,1.82,3.48,Medium
Gujarat,Rajkot,2.08,2.08,Medium
Gujarat,Sabar Kantha,1.71,3.48,Medium
Gujarat,Surat,1.93,1.93,Medium
Gujarat,Surendranagar,1.86,1.86,Medium
Gujarat,Vadodara,1.3,1.76,Medium
Himachal Pradesh,Bilaspur,1.5,2.0,Medium
Himachal Pradesh,Chamba,1.1549999999999998,1.16,Medium
Himachal Pradesh,Hamirpur,1.2,1.2,Medium
Himachal Pradesh,Kangra,1.2,1.2,Medium
Himachal Pradesh,Sirmaur,1.335,1.67,Medium
Himachal Pradesh,Solan,1.0,1.0,Medium
Jammu & Kashmir,Jammu,0.33,0.33,Low
Jammu & Kashmir,Kathua,0.37,0.67,Low
Jammu & Kashmir,Rajouri,0.1,0.1,Low
Jammu & Kashmir,Udhampur,0.25,0.3,Low
Karnataka,Bagalkote,0.93,1.0,Medium
Karnataka,Ballari,0.74,1.09,Low
Karnataka,Belagavi,1.08,1.68,Medium
Karnataka,Bengaluru Rural,0.74,1.0,Low
Karnataka,Bengaluru Urban,0.93,1.0,Medium
Karnataka,Bidar,0.67,1.0,Low
Karnataka,Chamarajanagara,0.74,1.09,Low
Karnataka,Chikkaballapura,0.8,1.0,Low
Karnataka,Chikkamagaluru,0.72,1.11,Low
Karnataka,Chitradurga,0.755,1.09,Low
Karnataka,Dakshina Kannada,1.0,1.0,Medium
Karnataka,Davangere,0.74,0.94,Low
Karnataka,Dharwad,0.71,1.0,Low
Karnataka,Gadag,0.76,1.09,Low
Karnataka,Hassan,0.8,0.99,Low
Karnataka,Haveri,0.67,1.0,Low
Karnataka,Kalaburagi,0.83,0.88,Low
Karnataka,Kodagu,0.73,1.09,Low
Karnataka,Kolar,0.915,1.0,Medium
Karnataka,Koppal,0.8,0.86,Low
Karnataka,Mandya,0.78,0.85,Low
Karnataka,Mysuru,0.65,1.06,Low
