State,District,Median,Max,Yield_Class
A & N Islands,Nicobars,2.81,33.95,Low
A & N Islands,North And Middle Andaman,13.21,29.37,Medium
A & N Islands,South Andamans,18.9,47.26,Medium
Andhra Pradesh,Alluri Sitharama Raju,71.02,71.02,High
Andhra Pradesh,Anakapalli,58.82,58.82,High
Andhra Pradesh,Anantapur,90.8,104.43,High
Andhra Pradesh,Annamayya,98.85,98.85,High
Andhra Pradesh,Bapatla,79.0,79.0,High
Andhra Pradesh,Chittoor,87.85,96.68,High
Andhra Pradesh,East Godavari,85.83,93.54,High
Andhra Pradesh,Eluru,96.02,96.02,High
Andhra Pradesh,Guntur,88.37,106.59,High
Andhra Pradesh,Kakinada,89.05,89.05,High
Andhra Pradesh,Krishna,94.63,109.22,High
Andhra Pradesh,Kurnool,93.8,130.81,High
Andhra Pradesh,Nandyal,96.94,96.94,High
Andhra Pradesh,Ntr,72.03,72.03,High
Andhra Pradesh,Palnadu,68.33,68.33,High
Andhra Pradesh,Parvathipuram Manyam,74.84,74.84,High
Andhra Pradesh,Prakasam,76.16499999999999,82.0,High
Andhra Pradesh,Spsr Nellore,95.35,114.44,High
Andhra Pradesh,Sri Sathya Sai,92.67,92.67,High
Andhra Pradesh,Srikakulam,72.87,90.22,High
Andhra Pradesh,Tirupati,90.48,90.48,High
Andhra Pradesh,Visakhapatanam,57.23,67.75,High
Andhra Pradesh,Vizianagaram,62.87,77.85,High
Andhra Pradesh,West Godavari,92.57,106.84,High
Andhra Pradesh,Y.s.r.,81.695,97.8,High
Arunachal Pradesh,Anjaw,5.715,10.0,Low
Arunachal Pradesh,Changlang,13.01,16.0,Medium
Arunachal Pradesh,Dibang Valley,20.0,21.0,Medium
Arunachal Pradesh,East Kameng,7.48,7.48,Low
Arunachal Pradesh,East Siang,39.25,46.73,Medium
Arunachal Pradesh,Kamle,29.72,29.72,Medium
Arunachal Pradesh,Kra Daadi,12.54,12.68,Medium
Arunachal Pradesh,Kurung Kumey,13.405,29.56,Medium
Arunachal Pradesh,Leparada,28.16,28.16,Medium
Arunachal Pradesh,Lohit,10.5,25.73,Medium
Arunachal Pradesh,Lower Dibang Valley,17.645,20.43,Medium
Arunachal Pradesh,Lower Siang,36.5,36.5,Medium
Arunachal Pradesh,Lower Subansiri,28.41,30.56,Medium
Arunachal Pradesh,Namsai,25.495,25.69,Medium
Arunachal Pradesh,Papum Pare,18.735,39.59,Medium
Arunachal Pradesh,Shi Yomi,22.29,22.29,Medium
Arunachal Pradesh,Siang,18.17,18.26,Medium
Arunachal Pradesh,Tirap,12.775,25.05,Medium
Arunachal Pradesh,Upper Siang,13.805,37.54,Medium
Arunachal Pradesh,Upper Subansiri,27.16,32.43,Medium
Arunachal Pradesh,West Siang,28.65,32.05,Medium
Assam,Baksa,29.205,39.64,Medium
Assam,Barpeta,37.19,44.56,Medium
Assam,Biswanath,33.66,33.74,Medium
Assam,Bongaigaon,37.19,44.57,Medium
