feature,importance
GDD_rabi,0.307786
cvh,0.2336508
water_retention_index,0.22480984
swvl1_kharif_mean,0.22185168
e_zaid_std,0.21601388
tp_kharif_std,0.17566371
tp_kharif_mean,0.16834043
e_kharif_std,0.16625684
runoff_ratio_zaid_mean,0.15662834
humidity_variability,0.15254244
GDD_kharif,0.1349183
runoff_ratio_rabi_mean,0.1344492
soil_moisture_seasonality,0.13227226
soil_air_diff_rabi_mean,0.124675415
soil_air_diff_rabi_std,0.123610795
e_rabi_std,0.12352631
soil_air_diff_kharif_mean,0.104295075
swvl1_stability,0.10052885
e_zaid_mean,0.09826292
humidity_stress_index,0.095397875
soil_air_diff_kharif_std,0.095154546
e_kharif_mean,0.09244945
swvl1_amplitude,0.088899255
e_rabi_mean,0.08816657
t2m_amplitude,0.08800709
soil_air_diff_zaid_mean,0.08713798
swvl1_rabi_mean,0.0848226
swvl1_rabi_std,0.083772466
swvl1_zaid_std,0.08280259
tp_zaid_mean,0.08252086
runoff_ratio_kharif_mean,0.06643129
tp_kharif_fraction,0.06041006
heat_months_30C,0.024075123
t2m_peak_sin,0.014858909
t2m_peak_cos,0.0050639454
heat_months_35C,0.000530624
