feature,importance
tp_kharif_std,0.05525578530667859
humidity_variability,0.026341337830726154
tp_kharif_fraction,0.023401017154173965
humidity_stress_index,0.022158421469192207
swvl1_stability,0.01911118866957467
e_zaid_mean,0.01852485994577754
e_zaid_std,0.018425546816646366
GDD_rabi,0.01675385880528204
swvl1_amplitude,0.015935622590304403
e_kharif_mean,0.014424572947082192
tp_zaid_mean,0.014324775057326286
swvl1_zaid_std,0.01203855530624292
e_rabi_std,0.011595655300369693
soil_air_diff_zaid_mean,0.010899008043459921
soil_air_diff_rabi_std,0.010137108020385867
runoff_ratio_rabi_mean,0.009835603372280118
runoff_ratio_kharif_mean,0.009538680539178697
swvl1_rabi_mean,0.008808846367649928
soil_air_diff_kharif_mean,0.00799076048628307
soil_moisture_seasonality,0.007430316338881413
soil_air_diff_kharif_std,0.007265541420349833
e_rabi_mean,0.0071850526538114095
tp_kharif_mean,0.007069950691219627
swvl1_kharif_mean,0.006375491744099656
cvh,0.00630574019707854
GDD_kharif,0.006136089692866681
water_retention_index,0.006022800711849843
e_kharif_std,0.006007874299213347
runoff_ratio_zaid_mean,0.005946228080742738
swvl1_rabi_std,0.0055724771451698615
t2m_amplitude,0.005331765082753369
soil_air_diff_rabi_mean,0.0048532169674474854
heat_months_30C,0.002036252290109358
t2m_peak_sin,0.00163388367010443
t2m_peak_cos,0.0010761756320907638
heat_months_35C,0.00048027334768027484
