feature,importance
water_retention_index,0.03369632525489246
e_kharif_mean,0.032179712675051146
e_rabi_mean,0.02208525627559728
soil_moisture_seasonality,0.02207098645875221
GDD_kharif,0.022063403782033496
swvl1_amplitude,0.021662093722965577
t2m_amplitude,0.01757562089805229
humidity_stress_index,0.016866295973046463
e_zaid_mean,0.013791720284968117
e_rabi_std,0.0122149042433547
swvl1_rabi_mean,0.011964432783846965
runoff_ratio_rabi_mean,0.011828107202536523
soil_air_diff_kharif_mean,0.011709016909580254
humidity_variability,0.010952316313846407
tp_kharif_std,0.010318100251335054
runoff_ratio_zaid_mean,0.009530838569142979
tp_kharif_fraction,0.00951788558574088
swvl1_kharif_mean,0.009493823864172534
swvl1_rabi_std,0.009417650924329637
e_kharif_std,0.00861506666164611
tp_kharif_mean,0.008424759746456957
e_zaid_std,0.00818052276063062
cvh,0.008178592116036738
runoff_ratio_kharif_mean,0.007830358082184729
GDD_rabi,0.006290751378530438
soil_air_diff_rabi_mean,0.00625108088472662
swvl1_stability,0.005702412799728713
soil_air_diff_zaid_mean,0.00569777504669743
tp_zaid_mean,0.005627776076584908
t2m_peak_sin,0.0050948585121925495
swvl1_zaid_std,0.004596000714859258
soil_air_diff_rabi_std,0.003538287021393061
soil_air_diff_kharif_std,0.0032198928662949882
t2m_peak_cos,0.002259734368870797
heat_months_30C,0.0015306916481310812
heat_months_35C,0.00011823791836474914
