feature,importance
swvl1_amplitude,0.04347411974144354
humidity_stress_index,0.041230466939349286
e_rabi_std,0.03447438577260576
GDD_rabi,0.02951116844579124
t2m_amplitude,0.02547069703091171
cvh,0.0195966250083516
e_rabi_mean,0.018257268320430946
GDD_kharif,0.01568056363212035
soil_moisture_seasonality,0.014911437807945007
swvl1_rabi_std,0.014872451273901136
tp_kharif_mean,0.014644122450255957
runoff_ratio_kharif_mean,0.01432023086777913
runoff_ratio_rabi_mean,0.0138962822924061
tp_kharif_std,0.013777241499434248
soil_air_diff_rabi_mean,0.013274851855816897
tp_zaid_mean,0.012626309443668274
e_kharif_mean,0.012148812079133143
humidity_variability,0.010601606140726458
tp_kharif_fraction,0.010527611059851264
water_retention_index,0.009270965463697649
swvl1_rabi_mean,0.008929249169392403
e_zaid_mean,0.008901398366624812
t2m_peak_sin,0.008719036301981441
soil_air_diff_kharif_mean,0.008714706344734232
soil_air_diff_zaid_mean,0.007444695332124824
swvl1_zaid_std,0.007066545858088856
runoff_ratio_zaid_mean,0.006500693203703746
swvl1_kharif_mean,0.006454351945099679
e_kharif_std,0.00581872599832009
e_zaid_std,0.00568377774588695
swvl1_stability,0.004756609357061306
t2m_peak_cos,0.004532948157732666
soil_air_diff_kharif_std,0.003336887663882818
soil_air_diff_rabi_std,0.0025945337621167608
heat_months_30C,0.001935488665578064
heat_months_35C,9.994001238479119e-05
