feature,importance
GDD_rabi,0.07614072819178876
t2m_amplitude,0.0496771117005793
swvl1_rabi_std,0.029118789258952206
t2m_peak_sin,0.025758643326473797
runoff_ratio_rabi_mean,0.02361811897148277
water_retention_index,0.021619677644119248
runoff_ratio_zaid_mean,0.019993177087172027
GDD_kharif,0.01864607020668851
tp_zaid_mean,0.015566702112647745
soil_air_diff_zaid_mean,0.01327754158750739
soil_air_diff_kharif_mean,0.01160184387297276
e_rabi_mean,0.011525617202791784
runoff_ratio_kharif_mean,0.010990053123220449
tp_kharif_fraction,0.010607335571835444
tp_kharif_mean,0.00801262091240958
e_rabi_std,0.0072734291158455255
e_zaid_std,0.006863278214066702
humidity_stress_index,0.0060459479226938105
tp_kharif_std,0.005972072840281636
swvl1_kharif_mean,0.005344121049607656
swvl1_stability,0.004800359240412777
cvh,0.004702071662156419
t2m_peak_cos,0.004693589185512858
swvl1_amplitude,0.004515455327382468
soil_air_diff_rabi_mean,0.0043076101811392025
swvl1_zaid_std,0.004061394954183272
humidity_variability,0.003869456123397916
swvl1_rabi_mean,0.0038619226288455757
soil_moisture_seasonality,0.0038009845957715305
e_kharif_std,0.003429725148809278
e_kharif_mean,0.003381471205380869
soil_air_diff_kharif_std,0.003296679796765281
e_zaid_mean,0.0027016631710266425
soil_air_diff_rabi_std,0.0024206467564393827
heat_months_30C,0.0017440485535186226
heat_months_35C,0.00010228782211505792
